gen1	gen2	phenotype	pvalue
SRR	SS	ovaries	0.9962235845754877
SRR	SSP	ovaries	0.9858520166211227
SRR	SSR	ovaries	0.4587233162525105
SRR	SSS	ovaries	0.6642796454969875
SRS	P	ovaries	0.8992680013815271
SRS	PP	ovaries	0.9570732955827347
SRS	PPP	ovaries	0.6259815962991241
SRS	PPR	ovaries	0.6634841732147756
SRS	PPS	ovaries	0.8737953119574144
SRS	PR	ovaries	0.6617051116453784
SRS	PRP	ovaries	0.02177234954574736
SRS	PRR	ovaries	0.05517875391561755
SRS	PRS	ovaries	0.17566508430346273
SRS	PS	ovaries	0.05465412956235449
SRS	PSP	ovaries	0.5538762624315614
SRS	PSR	ovaries	0.729501500558365
SRS	PSS	ovaries	0.0846506452717295
SRS	R	ovaries	0.236866913101606
SRS	RP	ovaries	0.6839327771242
SRS	RPP	ovaries	0.6181754714662246
SRS	RPR	ovaries	0.9356542855857521
SRS	RPS	ovaries	0.29391480919789104
SRS	RR	ovaries	0.787358390707665
SRS	RRP	ovaries	0.29728081058959965
SRS	RRR	ovaries	0.3047056732062541
SRS	RRS	ovaries	0.19393498506980156
SRS	RS	ovaries	0.3898891842018445
SRS	RSP	ovaries	0.23024819727417312
SRS	RSR	ovaries	0.7073538273235214
SRS	RSS	ovaries	0.033225008377403054
SRS	S	ovaries	0.39963553561513554
SRS	SP	ovaries	0.9157690288471071
SRS	SPP	ovaries	0.990478744692542
SRS	SPR	ovaries	0.5442935430771115
SRS	SPS	ovaries	0.6733539508856521
SRS	SR	ovaries	0.7878220782026226
SRS	SRP	ovaries	0.28945000904712836
SRS	SRR	ovaries	0.25334853438065696
SRS	SRS	ovaries	0.5605035050543496
SRS	SS	ovaries	0.6712225380118934
SRS	SSP	ovaries	0.3240580048989111
SRS	SSR	ovaries	0.060549692235495445
SRS	SSS	ovaries	0.1281941132270752
SS	P	ovaries	0.31852737023307953
SS	PP	ovaries	0.5229374716528873
SS	PPP	ovaries	0.6648879589319494
SS	PPR	ovaries	0.4482617333508938
SS	PPS	ovaries	0.06995710623004714
SS	PR	ovaries	0.5081222631827803
SS	PRP	ovaries	0.15434130813912927
SS	PRR	ovaries	0.6275127257817806
SS	PRS	ovaries	0.053714593598572
SS	PS	ovaries	0.13551520627878255
SS	PSP	ovaries	0.2920817280111466
SS	PSR	ovaries	0.9914944997813006
SS	PSS	ovaries	0.9701555047421404
SS	R	ovaries	0.10155189305429213
SS	RP	ovaries	0.6335524203913125
SS	RPP	ovaries	0.20737065474259397
SS	RPR	ovaries	0.8862330154294592
SS	RPS	ovaries	0.4695030646781808
SS	RR	ovaries	0.7523327041480325
SS	RRP	ovaries	0.3098983208647922
SS	RRR	ovaries	0.5387137898248596
SS	RRS	ovaries	0.09534443558748307
SS	RS	ovaries	0.16522576493191166
SS	RSP	ovaries	0.8400958022915443
SS	RSR	ovaries	0.09407775479413816
SS	RSS	ovaries	0.45499774784368974
SS	S	ovaries	0.6205651496207035
SS	SP	ovaries	0.29045170421528677
SS	SPP	ovaries	0.12341631469377257
SS	SPR	ovaries	0.3096405834803426
SS	SPS	ovaries	0.48329495044421
SS	SR	ovaries	0.5556173971297826
SS	SRP	ovaries	0.9631084016186336
SS	SRR	ovaries	0.9681196721187587
SS	SRS	ovaries	0.4293942315525504
SS	SS	ovaries	0.8807226722430814
SS	SSP	ovaries	0.6100454059097288
SS	SSR	ovaries	0.33035225289486536
SS	SSS	ovaries	0.7669180615673975
SSP	P	ovaries	0.7426280803304004
SSP	PP	ovaries	0.746847581867818
SSP	PPP	ovaries	0.9455497220265693
SSP	PPR	ovaries	0.9614470490775805
SSP	PPS	ovaries	0.8520122883225231
SSP	PR	ovaries	0.6459501346647424
SSP	PRP	ovaries	0.03196290003640767
SSP	PRR	ovaries	0.6913618740216407
SSP	PRS	ovaries	0.3874148580645005
SSP	PS	ovaries	0.5684584719502838
SSP	PSP	ovaries	0.5040380196451464
SSP	PSR	ovaries	0.3837926842738614
SSP	PSS	ovaries	0.3033250507848023
SSP	R	ovaries	0.9818741348038633
SSP	RP	ovaries	0.9800784242708686
SSP	RPP	ovaries	0.7229521143474773
SSP	RPR	ovaries	0.9986987080822837
SSP	RPS	ovaries	0.5801920703541835
SSP	RR	ovaries	0.4775898867241971
SSP	RRP	ovaries	0.70009494679713
SSP	RRR	ovaries	0.17198208232417744
SSP	RRS	ovaries	0.21578417195388355
SSP	RS	ovaries	0.705717818849097
SSP	RSP	ovaries	0.6988308241774772
SSP	RSR	ovaries	0.3984683016076046
SSP	RSS	ovaries	0.7127749069063821
SSP	S	ovaries	0.4747881533841569
SSP	SP	ovaries	0.4704699927560243
SSP	SPP	ovaries	0.3135464060298495
SSP	SPR	ovaries	0.8561944937050437
SSP	SPS	ovaries	0.9669702003597396
SSP	SR	ovaries	0.4612762975713448
SSP	SRP	ovaries	0.10071333245899627
SSP	SRR	ovaries	0.5060075354893809
SSP	SRS	ovaries	0.6674602664949935
SSP	SS	ovaries	0.4385967718074436
SSP	SSP	ovaries	0.7760470598562428
SSP	SSR	ovaries	0.04422575895326064
SSP	SSS	ovaries	0.3497858161820463
SSR	P	ovaries	0.8119883056132524
SSR	PP	ovaries	0.960713854521631
SSR	PPP	ovaries	0.9111784589856884
SSR	PPR	ovaries	0.1842677526016343
SSR	PPS	ovaries	0.599319992959951
SSR	PR	ovaries	0.3192930568276059
SSR	PRP	ovaries	0.7474863459332494
SSR	PRR	ovaries	0.46111230010193704
SSR	PRS	ovaries	0.5210616977675985
SSR	PS	ovaries	0.8650620045480344
SSR	PSP	ovaries	0.3583908547793295
SSR	PSR	ovaries	0.10034797131715334
SSR	PSS	ovaries	0.02284239790236553
SSR	R	ovaries	0.8303552935153125
SSR	RP	ovaries	0.9801309171501038
SSR	RPP	ovaries	0.031080615862364658
SSR	RPR	ovaries	0.2704555322264186
SSR	RPS	ovaries	0.911957017039495
SSR	RR	ovaries	0.6013096304825355
SSR	RRP	ovaries	0.08959199046550548
SSR	RRR	ovaries	0.709721312168709
SSR	RRS	ovaries	0.6024914393660136
SSR	RS	ovaries	0.8956468374257666
SSR	RSP	ovaries	0.874404592654463
SSR	RSR	ovaries	0.9405064328151862
SSR	RSS	ovaries	0.761455755374829
SSR	S	ovaries	0.2728168173424047
SSR	SP	ovaries	0.908585251423302
SSR	SPP	ovaries	0.6324655591931714
SSR	SPR	ovaries	0.968878424463689
SSR	SPS	ovaries	0.40769264203438216
SSR	SR	ovaries	0.20633204566604602
SSR	SRP	ovaries	0.330755876714098
SSR	SRR	ovaries	0.25824506582769857
SSR	SRS	ovaries	0.1308770853385136
SSR	SS	ovaries	0.05756342685282034
SSR	SSP	ovaries	0.2921470002869687
SSR	SSR	ovaries	0.557791909363258
SSR	SSS	ovaries	0.9857995446221672
SSS	P	ovaries	0.9096523448891976
SSS	PP	ovaries	0.7764871959395679
SSS	PPP	ovaries	0.25407517575629324
SSS	PPR	ovaries	0.21815962252758725
SSS	PPS	ovaries	0.11396160828585622
SSS	PR	ovaries	0.37606728505058973
SSS	PRP	ovaries	0.2620148287086522
SSS	PRR	ovaries	0.5345359412725327
SSS	PRS	ovaries	0.7937004186050864
SSS	PS	ovaries	0.2141049438089453
SSS	PSP	ovaries	0.23551615562373918
SSS	PSR	ovaries	0.2796297527392789
SSS	PSS	ovaries	0.7280508379232429
SSS	R	ovaries	0.7720516205698748
SSS	RP	ovaries	0.15351463642583263
SSS	RPP	ovaries	0.47737824537820917
SSS	RPR	ovaries	0.7653730038229599
SSS	RPS	ovaries	0.4122256335961926
SSS	RR	ovaries	0.6510513843511369
SSS	RRP	ovaries	0.06479143989067226
SSS	RRR	ovaries	0.02871666310448251
SSS	RRS	ovaries	0.30007880358043326
SSS	RS	ovaries	0.38712647066426964
SSS	RSP	ovaries	0.9672046951427775
SSS	RSR	ovaries	0.33840215467370627
SSS	RSS	ovaries	0.16997715253260548
SSS	S	ovaries	0.5352016901913943
SSS	SP	ovaries	0.8899224380955173
SSS	SPP	ovaries	0.7513405928575044
SSS	SPR	ovaries	0.6102722686964273
SSS	SPS	ovaries	0.5939302916281055
SSS	SR	ovaries	0.5003696300828013
SSS	SRP	ovaries	0.3041286594778464
SSS	SRR	ovaries	0.6093682546982266
SSS	SRS	ovaries	0.8797190539001931
SSS	SS	ovaries	0.6618260748912511
SSS	SSP	ovaries	0.3693504706854449
SSS	SSR	ovaries	0.9110198260704652
SSS	SSS	ovaries	0.05651234294070784
P	P	size	0.25660274141953854
P	PP	size	0.9437811541795568
P	PPP	size	0.2602251804261725
P	PPR	size	0.22664450868681452
P	PPS	size	0.2352067974976637
P	PR	size	0.5206754314337307
P	PRP	size	0.9657959062192878
P	PRR	size	0.48253809255906244
P	PRS	size	0.3214362752070429
P	PS	size	0.6915439338466417
P	PSP	size	0.6251942575992065
P	PSR	size	0.666899891078526
P	PSS	size	0.5748037609532027
P	R	size	0.9872951198531178
P	RP	size	0.423036675127066
P	RPP	size	0.6788432518132935
P	RPR	size	0.40589417111918924
P	RPS	size	0.31565628427112713
P	RR	size	0.5525375659984275
P	RRP	size	0.6799446043118453
P	RRR	size	0.08647850303821258
P	RRS	size	0.3255363839272206
P	RS	size	0.462216212499754
P	RSP	size	0.1215462086154856
P	RSR	size	0.12264573962620073
P	RSS	size	0.6056790151912902
P	S	size	0.3766616305403804
P	SP	size	0.2462530857109847
P	SPP	size	0.39487259695946986
P	SPR	size	0.02852953820444959
P	SPS	size	0.3548619360803297
P	SR	size	0.6734973960466771
P	SRP	size	0.9733707796793097
P	SRR	size	0.2207696045639469
P	SRS	size	0.6330271405806542
P	SS	size	0.8974969935611802
P	SSP	size	0.3054654976759933
P	SSR	size	0.8312335115791123
P	SSS	size	0.15846528808840998
PP	P	size	0.8850377576996168
PP	PP	size	0.5139605725533041
PP	PPP	size	0.23535881237680467
PP	PPR	size	0.9457419317866089
PP	PPS	size	0.35173809513668086
PP	PR	size	0.7985890836468973
PP	PRP	size	0.734737986953187
PP	PRR	size	0.281039763803845
PP	PRS	size	0.5685472941449669
PP	PS	size	0.37592953017038
PP	PSP	size	0.7276571799653154
PP	PSR	size	0.5840021463339383
PP	PSS	size	0.7979811965375754
PP	R	size	0.6503550481085187
PP	RP	size	0.1394778272929268
PP	RPP	size	0.05799072724324361
PP	RPR	size	0.6118890198213257
PP	RPS	size	0.8451442811336696
PP	RR	size	0.4845337704164123
PP	RRP	size	0.8504933728854568
PP	RRR	size	0.8162697817354104
PP	RRS	size	0.6223531831291521
PP	RS	size	0.13668850929891307
PP	RSP	size	0.25170474810541155
PP	RSR	size	0.8921448988825097
PP	RSS	size	0.9141353482254817
PP	S	size	0.9391349397679027
PP	SP	size	0.582867907122205
PP	SPP	size	0.7291273360047942
PP	SPR	size	0.05836664153430293
PP	SPS	size	0.9405008469146414
PP	SR	size	0.3856345019547762
PP	SRP	size	0.8493658418290602
PP	SRR	size	0.30261769803404437
PP	SRS	size	0.6177066364959796
PP	SS	size	0.8854087195052719
PP	SSP	size	0.5568584539153298
PP	SSR	size	0.44353052485867683
PP	SSS	size	0.27348758166242304
PPP	P	size	0.682300634635322
PPP	PP	size	0.23833173087300286
PPP	PPP	size	0.034846921488855265
PPP	PPR	size	0.5099237458502904
PPP	PPS	size	0.908843349302968
PPP	PR	size	0.48357310118151153
PPP	PRP	size	0.7650048050026772
PPP	PRR	size	0.6225988874205866
PPP	PRS	size	0.8355889675217184
PPP	PS	size	0.8204789330383265
PPP	PSP	size	0.174964222945444
PPP	PSR	size	0.33419583014938725
PPP	PSS	size	0.3780350323570837
PPP	R	size	0.6227599034093038
PPP	RP	size	0.628174450760131
PPP	RPP	size	0.5100993107362761
PPP	RPR	size	0.9677357916101729
PPP	RPS	size	0.07896947600748727
PPP	RR	size	0.2790688593812447
PPP	RRP	size	0.6152642765018912
PPP	RRR	size	0.6008372834157977
PPP	RRS	size	0.5876124317890438
PPP	RS	size	0.6524084078320269
PPP	RSP	size	0.4286630641661161
PPP	RSR	size	0.6223920965289523
PPP	RSS	size	0.350109041909775
PPP	S	size	0.11618489175410918
PPP	SP	size	0.03484708651320256
PPP	SPP	size	0.6114093400028574
PPP	SPR	size	0.7802488141769814
PPP	SPS	size	0.6141087541033426
PPP	SR	size	0.5989396026152525
PPP	SRP	size	0.8280751331943651
PPP	SRR	size	0.7304356424042039
PPP	SRS	size	0.36827954424080067
PPP	SS	size	0.1392008282754742
PPP	SSP	size	0.6426900574393067
PPP	SSR	size	0.6920705224094157
PPP	SSS	size	0.22294479908459564
PPR	P	size	0.03853662974393912
PPR	PP	size	0.5819445407679487
PPR	PPP	size	0.6484421927382432
PPR	PPR	size	0.42813973652679105
PPR	PPS	size	0.7371475465174665
PPR	PR	size	0.3103958696428295
PPR	PRP	size	0.21825479228829003
PPR	PRR	size	0.18634725205096592
PPR	PRS	size	0.6264880465666781
PPR	PS	size	0.5595683293673706
PPR	PSP	size	0.6479347927291343
PPR	PSR	size	0.8785220162724445
PPR	PSS	size	0.6224360122992123
PPR	R	size	0.9580960738053452
PPR	RP	size	0.23744571920890933
PPR	RPP	size	0.484374511360122
PPR	RPR	size	0.4954526746835769
PPR	RPS	size	0.14544740430219372
PPR	RR	size	0.053493393516055976
PPR	RRP	size	0.5971148807106723
PPR	RRR	size	0.3922467053732731
PPR	RRS	size	0.19212945500380518
PPR	RS	size	0.4653300218961116
PPR	RSP	size	0.15924964801421426
PPR	RSR	size	0.1607807513677728
PPR	RSS	size	0.0774423935884011
PPR	S	size	0.28283745299611196
PPR	SP	size	0.9948557518973288
PPR	SPP	size	0.35057765158916865
PPR	SPR	size	0.08386223279982075
PPR	SPS	size	0.046190741115287204
PPR	SR	size	0.31396612802762147
PPR	SRP	size	0.9050486405860892
PPR	SRR	size	0.2911330606532876
PPR	SRS	size	0.4029780756659479
PPR	SS	size	0.3375546768371551
PPR	SSP	size	0.5111126852032049
PPR	SSR	size	0.9111832372790318
PPR	SSS	size	0.795252406055446
PPS	P	size	0.1934060247521454
PPS	PP	size	0.8127496846625938
PPS	PPP	size	0.8276918518803169
PPS	PPR	size	0.03823092250124349
PPS	PPS	size	0.10654238634168434
PPS	PR	size	0.9227046835414441
PPS	PRP	size	0.8768863247275749
PPS	PRR	size	0.4015643462673655
PPS	PRS	size	0.2541530035692571
PPS	PS	size	0.9298640054697224
PPS	PSP	size	0.8320422618486719
PPS	PSR	size	0.8723215042817042
PPS	PSS	size	0.9680430546659073
PPS	R	size	0.8016908315288523
PPS	RP	size	0.02983693753866523
PPS	RPP	size	0.9367478620577242
PPS	RPR	size	0.26401450636188906
PPS	RPS	size	0.6002443273587346
PPS	RR	size	0.18032710862912882
PPS	RRP	size	0.5521629632542367
PPS	RRR	size	0.7028608274561581
PPS	RRS	size	0.43674528764948506
PPS	RS	size	0.7839124370673279
PPS	RSP	size	0.436471748190408
PPS	RSR	size	0.004723793430615242
PPS	RSS	size	0.9441786002353817
PPS	S	size	0.2291593666067402
PPS	SP	size	0.037967535714333644
PPS	SPP	size	0.11251629553510967
PPS	SPR	size	0.755852232679405
PPS	SPS	size	0.08807206037971405
PPS	SR	size	0.9305179903289105
PPS	SRP	size	0.25374848015070517
PPS	SRR	size	0.3303670721697326
PPS	SRS	size	0.7228790349923707
PPS	SS	size	0.3488423347870907
PPS	SSP	size	0.41808131739419685
PPS	SSR	size	0.9181553842005553
PPS	SSS	size	0.2685732321606378
PR	P	size	0.6367989127995427
PR	PP	size	0.6244820457039887
PR	PPP	size	0.010739954167466426
PR	PPR	size	0.15911295594595243
PR	PPS	size	0.8036443668981873
PR	PR	size	0.05499185691357089
PR	PRP	size	0.008342726352057683
PR	PRR	size	0.4644485200827855
PR	PRS	size	0.4676392106166568
PR	PS	size	0.6095026135640511
PR	PSP	size	0.5921522324112042
PR	PSR	size	0.595799272946398
PR	PSS	size	0.19778658084074852
PR	R	size	0.8593512407584338
PR	RP	size	0.9343405180499111
PR	RPP	size	0.8352049484724803
PR	RPR	size	0.5498173081114412
PR	RPS	size	0.5203555213834691
PR	RR	size	0.5457916572532475
PR	RRP	size	0.22817348162939144
PR	RRR	size	0.26844240369905414
PR	RRS	size	0.5150435418184878
PR	RS	size	0.2595143821346929
PR	RSP	size	0.4851339082231396
PR	RSR	size	0.5849592694856671
PR	RSS	size	0.5034802698367198
PR	S	size	0.23565548895755095
PR	SP	size	0.4070853749777782
PR	SPP	size	0.7190911632600036
PR	SPR	size	0.6516593553424526
PR	SPS	size	0.6941618874689224
PR	SR	size	0.7564468528974035
PR	SRP	size	0.0006916605639027962
PR	SRR	size	0.9724047986344142
PR	SRS	size	0.959318534140838
PR	SS	size	0.08212949857627783
PR	SSP	size	0.1438959345603238
PR	SSR	size	0.02972353451112253
PR	SSS	size	0.4821146720527556
PRP	P	size	0.11479546205943447
PRP	PP	size	0.0942555495954408
PRP	PPP	size	0.9966637952607655
PRP	PPR	size	0.8590284406348258
PRP	PPS	size	0.25768653759109894
PRP	PR	size	0.8370192639567405
PRP	PRP	size	0.45195821570339734
PRP	PRR	size	0.48700690221827314
PRP	PRS	size	0.019776964250708406
PRP	PS	size	0.3791490599961519
PRP	PSP	size	0.6498949645734312
PRP	PSR	size	0.8068168936666228
PRP	PSS	size	0.5215205620424652
PRP	R	size	0.031207218760535782
PRP	RP	size	0.04819953836800217
PRP	RPP	size	0.7188347395861613
PRP	RPR	size	0.10104273468378822
PRP	RPS	size	0.05168880504429063
PRP	RR	size	0.1962464778766313
PRP	RRP	size	0.4692752751331757
PRP	RRR	size	0.6343893165950613
PRP	RRS	size	0.5823085485585955
PRP	RS	size	0.7255077154614843
PRP	RSP	size	0.7946738103180248
PRP	RSR	size	0.8370659272158842
PRP	RSS	size	0.5898100078047538
PRP	S	size	0.2445633194470228
PRP	SP	size	0.3044984410384769
PRP	SPP	size	0.8768270415763769
PRP	SPR	size	0.16628034876983788
PRP	SPS	size	0.8653359736521543
PRP	SR	size	0.9588510740308556
PRP	SRP	size	0.6528222768671416
PRP	SRR	size	0.8907520946466594
PRP	SRS	size	0.8567224695545794
PRP	SS	size	0.5552562675541464
PRP	SSP	size	0.8626039459943295
PRP	SSR	size	0.0486245917242254
PRP	SSS	size	0.4040959833190113
PRR	P	size	0.9518839134528544
PRR	PP	size	0.18548778808293698
PRR	PPP	size	0.36713614758456603
PRR	PPR	size	0.9915563226709164
PRR	PPS	size	0.5980048162395013
PRR	PR	size	0.5007463052232045
PRR	PRP	size	0.3087374662824469
PRR	PRR	size	0.8045725682562636
PRR	PRS	size	0.3348950972459812
PRR	PS	size	0.2626103675129594
PRR	PSP	size	0.9374538113432977
PRR	PSR	size	0.026272713954118676
PRR	PSS	size	0.19861925904755973
PRR	R	size	0.9048054099874335
PRR	RP	size	0.446464153878286
PRR	RPP	size	0.38414965790775313
PRR	RPR	size	0.06058412394607604
PRR	RPS	size	0.23149285359999072
PRR	RR	size	0.6426938812894601
PRR	RRP	size	0.9086508596199521
PRR	RRR	size	0.34708422669973793
PRR	RRS	size	0.18122464325152843
PRR	RS	size	0.1784820349619356
PRR	RSP	size	0.9754091215199032
PRR	RSR	size	0.6136739923895683
PRR	RSS	size	0.30786864225492316
PRR	S	size	0.9807154993856161
PRR	SP	size	0.5963052394485989
PRR	SPP	size	0.06883362299107099
PRR	SPR	size	0.4035952864658129
PRR	SPS	size	0.43072114573725806
PRR	SR	size	0.2659898559986227
PRR	SRP	size	0.9453723223731088
PRR	SRR	size	0.6293473571779923
PRR	SRS	size	0.23976224470241692
PRR	SS	size	0.7057626491582769
PRR	SSP	size	0.1666613734685488
PRR	SSR	size	0.5210016657492903
PRR	SSS	size	0.08441660364537218
PRS	P	size	0.08254973930257004
PRS	PP	size	0.796103026904809
PRS	PPP	size	0.7711772482504403
PRS	PPR	size	0.4559411585873313
PRS	PPS	size	0.3653749309851376
PRS	PR	size	0.9035756410472687
PRS	PRP	size	0.8871294264015323
PRS	PRR	size	0.348310306693152
PRS	PRS	size	0.3639046016139532
PRS	PS	size	0.4185191380418657
PRS	PSP	size	0.4557691081659756
PRS	PSR	size	0.049769584033029224
PRS	PSS	size	0.9571068335292792
PRS	R	size	0.963340498404484
PRS	RP	size	0.20977332925571945
PRS	RPP	size	0.29729919947604666
PRS	RPR	size	0.048207693625222925
PRS	RPS	size	0.2993709554114141
PRS	RR	size	0.9196852459563194
PRS	RRP	size	0.2266540791594578
PRS	RRR	size	0.10719739913839865
PRS	RRS	size	0.7960358143392244
PRS	RS	size	0.6811291043906419
PRS	RSP	size	0.2566633877522947
PRS	RSR	size	0.19437544254160255
PRS	RSS	size	0.19719558161864748
PRS	S	size	0.054441612857365596
PRS	SP	size	0.3607410633147877
PRS	SPP	size	0.7873080157247638
PRS	SPR	size	0.6518971263986906
PRS	SPS	size	0.560987916766991
PRS	SR	size	0.47780666873930777
PRS	SRP	size	0.4072983713059716
PRS	SRR	size	0.21027044816961393
PRS	SRS	size	0.9367451628039059
PRS	SS	size	0.5078337898694155
PRS	SSP	size	0.1519686541114761
PRS	SSR	size	0.563412058520721
PRS	SSS	size	0.48301187392086953
PS	P	size	0.16972046176936728
PS	PP	size	0.2807612022303483
PS	PPP	size	0.3952375244966322
PS	PPR	size	0.8957189265357755
PS	PPS	size	0.735117226753141
PS	PR	size	0.8697960822274958
PS	PRP	size	0.8896498883601537
PS	PRR	size	0.21133834727433243
PS	PRS	size	0.1765738760528861
PS	PS	size	0.8326867991318576
PS	PSP	size	0.2718140899395318
PS	PSR	size	0.5722806574722249
PS	PSS	size	0.48484789537835327
PS	R	size	0.38180323960984064
PS	RP	size	0.20502365433712022
PS	RPP	size	0.8427334466046531
PS	RPR	size	0.1374069931990861
PS	RPS	size	0.9134063150918336
PS	RR	size	0.1824774587962985
PS	RRP	size	0.5620478053917957
PS	RRR	size	0.8772082905281092
PS	RRS	size	0.19594342872890802
PS	RS	size	0.1765272256058703
PS	RSP	size	0.34238070406985255
PS	RSR	size	0.5569230589604838
PS	RSS	size	0.09598724010055026
PS	S	size	0.871200356750531
PS	SP	size	0.11052270291789712
PS	SPP	size	0.3220931440412015
PS	SPR	size	0.4464142262434424
PS	SPS	size	0.5551245692698763
PS	SR	size	0.4624064150515871
PS	SRP	size	0.25757944315400005
PS	SRR	size	0.9608246120962318
PS	SRS	size	0.8397495472197959
PS	SS	size	0.3004868605042006
PS	SSP	size	0.4528537633926607
PS	SSR	size	0.3275890173846019
PS	SSS	size	0.34796154799279233
PSP	P	size	0.7793469700966633
PSP	PP	size	0.3703491545719584
PSP	PPP	size	0.2734575040018077
PSP	PPR	size	0.8620299384792751
PSP	PPS	size	0.40355047255921217
PSP	PR	size	0.34504448200639903
PSP	PRP	size	0.517171205636039
PSP	PRR	size	0.8088184706915899
PSP	PRS	size	0.8345143490534117
PSP	PS	size	0.5377634909160428
PSP	PSP	size	0.5577036304762583
PSP	PSR	size	0.4943399413029209
PSP	PSS	size	0.3698724695716412
PSP	R	size	0.5951829607800047
PSP	RP	size	0.4217426415360066
PSP	RPP	size	0.4587588974404526
PSP	RPR	size	0.10434618491002456
PSP	RPS	size	0.9332671615148476
PSP	RR	size	0.32991008154657087
PSP	RRP	size	0.4398485096871033
PSP	RRR	size	0.41833366272576067
PSP	RRS	size	0.9770717861063262
PSP	RS	size	0.6611952161141593
PSP	RSP	size	0.21162312741572964
PSP	RSR	size	0.6750511833958208
PSP	RSS	size	0.25265037221905107
PSP	S	size	0.5780575673516214
PSP	SP	size	0.734473350251723
PSP	SPP	size	0.9073645313777081
PSP	SPR	size	0.23919803915828963
PSP	SPS	size	0.9119097851441231
PSP	SR	size	0.9802309127065948
PSP	SRP	size	0.5411410108102452
PSP	SRR	size	0.8920718906696973
PSP	SRS	size	0.7898335670629678
PSP	SS	size	0.980063665680213
PSP	SSP	size	0.15136207455687334
PSP	SSR	size	0.7223870544430343
PSP	SSS	size	0.8653185721847398
PSR	P	size	0.5061925861356346
PSR	PP	size	0.9497534778363602
PSR	PPP	size	0.36063206111438817
PSR	PPR	size	0.2654944124058273
PSR	PPS	size	0.9261387550232847
PSR	PR	size	0.8292566080546243
PSR	PRP	size	0.8606017734873779
PSR	PRR	size	0.3561342017394692
PSR	PRS	size	0.5545061306676539
PSR	PS	size	0.680900360917341
PSR	PSP	size	0.31501499733252825
PSR	PSR	size	0.10289466508253275
PSR	PSS	size	0.9802611249816415
PSR	R	size	0.46585669495328763
PSR	RP	size	0.06717668098973495
PSR	RPP	size	0.330452158436478
PSR	RPR	size	0.1466096288061145
PSR	RPS	size	0.29986293671861497
PSR	RR	size	0.5802908452242601
PSR	RRP	size	0.6033716564921028
PSR	RRR	size	0.29057830887457226
PSR	RRS	size	0.3334854611941843
PSR	RS	size	0.700886000013866
PSR	RSP	size	0.950401777159713
PSR	RSR	size	0.526875577106893
PSR	RSS	size	0.8584753160718901
PSR	S	size	0.10542094977339422
PSR	SP	size	0.8166424381398631
PSR	SPP	size	0.5196672349817627
PSR	SPR	size	0.19406496582360633
PSR	SPS	size	0.6423896429484136
PSR	SR	size	0.781473303158745
PSR	SRP	size	0.7219025220666289
PSR	SRR	size	0.9480447496954758
PSR	SRS	size	0.7505054110052127
PSR	SS	size	0.2975301441571543
PSR	SSP	size	0.14594619754987148
PSR	SSR	size	0.8723053898557017
PSR	SSS	size	0.8372306068172003
PSS	P	size	0.13230885430495032
PSS	PP	size	0.5723555884307231
PSS	PPP	size	0.8195845209301227
PSS	PPR	size	0.7282594810356233
PSS	PPS	size	0.1593694063302593
PSS	PR	size	0.858141410401977
PSS	PRP	size	0.7629262820649706
PSS	PRR	size	0.3029802699149159
PSS	PRS	size	0.03795542453010392
PSS	PS	size	0.5788259632940747
PSS	PSP	size	0.633670269111338
PSS	PSR	size	0.0964910281626794
PSS	PSS	size	0.4825926282437979
PSS	R	size	0.487387922376913
PSS	RP	size	0.06642616413952607
PSS	RPP	size	0.47030929952147693
PSS	RPR	size	0.46393986240872565
PSS	RPS	size	0.6049247042617614
PSS	RR	size	0.2414348998057212
PSS	RRP	size	0.7197009848441109
PSS	RRR	size	0.8848601648764279
PSS	RRS	size	0.2096377713534583
PSS	RS	size	0.5089388318722418
PSS	RSP	size	0.304891454579431
PSS	RSR	size	0.44979152958299673
PSS	RSS	size	0.8722361477667737
PSS	S	size	0.15587550041359322
PSS	SP	size	0.03510074766220883
PSS	SPP	size	0.9337220808996038
PSS	SPR	size	0.35906793687177174
PSS	SPS	size	0.5438371517256979
PSS	SR	size	0.7933561620881264
PSS	SRP	size	0.5844618125521888
PSS	SRR	size	0.937959699021582
PSS	SRS	size	0.2219220323629899
PSS	SS	size	0.7608913582599907
PSS	SSP	size	0.9425794581002731
PSS	SSR	size	0.5100947322487287
PSS	SSS	size	0.07423801209020797
R	P	size	0.7117570970077214
R	PP	size	0.5373791099814279
R	PPP	size	0.33031754694198856
R	PPR	size	0.031563139519286576
R	PPS	size	0.08745486519055157
R	PR	size	0.1074602968657189
R	PRP	size	0.9777267689502731
R	PRR	size	0.5164137367006421
R	PRS	size	0.006136003536433732
R	PS	size	0.8362715874275964
R	PSP	size	0.82828093622015
R	PSR	size	0.9788849256755412
R	PSS	size	0.5813789720177672
R	R	size	0.3997474771186623
R	RP	size	0.9945795232862615
R	RPP	size	0.047513509816701216
R	RPR	size	0.500159957100626
R	RPS	size	0.7084603943947085
R	RR	size	0.9481173098494502
R	RRP	size	0.5322373472620439
R	RRR	size	0.9896519079004625
R	RRS	size	0.8262917903770971
R	RS	size	0.711662533045698
R	RSP	size	0.9690791241130188
R	RSR	size	0.4252012416084687
R	RSS	size	0.11048338258093626
R	S	size	0.6589637732978191
R	SP	size	0.4685660115656929
R	SPP	size	0.385919531993151
R	SPR	size	0.23916780558979833
R	SPS	size	0.5146263497597292
R	SR	size	0.8944658941301329
